dataset_name,path,image,question,answer,type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(70).jpg,image(70).jpg,Which plane is shown in the image?,Axial perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(71).jpg,image(71).jpg,Which plane is shown in the image?,Sagittal type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(72).jpg,image(72).jpg,What kind of image view is this?,Axial plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(73).jpg,image(73).jpg,Which plane is shown in the image?,This is a coronal view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(74).jpg,image(74).jpg,Can you name the scan view type?,Scan is from coronal direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(75).jpg,image(75).jpg,What kind of image view is this?,View type: coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(76).jpg,image(76).jpg,Which anatomical plane is used?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(77).jpg,image(77).jpg,What is the view type of this image?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(78).jpg,image(78).jpg,What is the imaging perspective?,Axial plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(79).jpg,image(79).jpg,In which direction is this MRI taken?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(80).jpg,image(80).jpg,Which plane is shown in the image?,This scan uses axial plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(81).jpg,image(81).jpg,What is the view type of this image?,Axial slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(82).jpg,image(82).jpg,What kind of image view is this?,Axial slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(83).jpg,image(83).jpg,Which plane is shown in the image?,Axial perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(84).jpg,image(84).jpg,Which plane is shown in the image?,This scan uses axial plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(85).jpg,image(85).jpg,What image type is displayed here?,This scan uses axial plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(86).jpg,image(86).jpg,Can you name the scan view type?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(87).jpg,image(87).jpg,What is the view type of this image?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(88).jpg,image(88).jpg,What is the imaging perspective?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(89).jpg,image(89).jpg,What is the imaging perspective?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(90).jpg,image(90).jpg,What is the imaging perspective?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(91).jpg,image(91).jpg,Which plane is shown in the image?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(92).jpg,image(92).jpg,What kind of image view is this?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(93).jpg,image(93).jpg,Which anatomical plane is used?,Axial slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(94).jpg,image(94).jpg,Which anatomical plane is used?,Axial slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(95).jpg,image(95).jpg,What is the imaging perspective?,This scan uses axial plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(96).jpg,image(96).jpg,What is the imaging perspective?,Axial perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(97).jpg,image(97).jpg,What is the view type of this image?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(98).jpg,image(98).jpg,Can you name the scan view type?,Axial perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(99).jpg,image(99).jpg,Can you name the scan view type?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(100).jpg,image(100).jpg,What kind of image view is this?,Axial perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(102).jpg,image(102).jpg,What kind of image view is this?,Coronal type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(106).jpg,image(106).jpg,Which plane is shown in the image?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(107).jpg,image(107).jpg,Can you name the scan view type?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(109).jpg,image(109).jpg,Can you name the scan view type?,This scan uses axial plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(112).jpg,image(112).jpg,Can you name the scan view type?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(113).jpg,image(113).jpg,Can you name the scan view type?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(118).jpg,image(118).jpg,What kind of image view is this?,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(120).jpg,image(120).jpg,What is the imaging perspective?,This scan uses axial plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(121).jpg,image(121).jpg,Can you name the scan view type?,Axial slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(123).jpg,image(123).jpg,What is the view type of this image?,Coronal type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(124).jpg,image(124).jpg,What's the viewing angle here?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(125).jpg,image(125).jpg,Identify the image orientation.,View type: coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(126).jpg,image(126).jpg,Can you name the scan view type?,Axial type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(127).jpg,image(127).jpg,What's the viewing angle here?,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(0).jpg,image(0).jpg,What is the view type of this image?,Coronal plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(1).jpg,image(1).jpg,Which plane is shown in the image?,View type: sagittal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(2).jpg,image(2).jpg,Can you name the scan view type?,Sagittal type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(3).jpg,image(3).jpg,What is the view type of this image?,Sagittal plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(5).jpg,image(5).jpg,Can you name the scan view type?,This is a coronal view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(6).jpg,image(6).jpg,Can you name the scan view type?,Scan is from coronal direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(7).jpg,image(7).jpg,Which plane is shown in the image?,Coronal perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(8).jpg,image(8).jpg,What is the view type of this image?,Coronal type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(10).jpg,image(10).jpg,What kind of image view is this?,Orientation: coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(11).jpg,image(11).jpg,Which anatomical plane is used?,View type: coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(13).jpg,image(13).jpg,Which plane is shown in the image?,The image is coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(15).jpg,image(15).jpg,What image type is displayed here?,Coronal perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(18).jpg,image(18).jpg,Can you name the scan view type?,Sagittal perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(19).jpg,image(19).jpg,Can you name the scan view type?,Orientation: sagittal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(20).jpg,image(20).jpg,Which plane is shown in the image?,Sagittal plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(21).jpg,image(21).jpg,What's the viewing angle here?,View type: sagittal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(22).jpg,image(22).jpg,Which plane is shown in the image?,Axial type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(23).jpg,image(23).jpg,Identify the image orientation.,This scan uses axial plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(27).jpg,image(27).jpg,In which direction is this MRI taken?,Coronal slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(28).jpg,image(28).jpg,Which plane is shown in the image?,This scan uses coronal plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(30).jpg,image(30).jpg,What's the viewing angle here?,This is a sagittal view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(31).jpg,image(31).jpg,What is the view type of this image?,Axial perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(34).jpg,image(34).jpg,In which direction is this MRI taken?,Sagittal slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(35).jpg,image(35).jpg,What kind of image view is this?,The image is coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(36).jpg,image(36).jpg,Can you name the scan view type?,Coronal type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(37).jpg,image(37).jpg,In which direction is this MRI taken?,Coronal slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(38).jpg,image(38).jpg,What's the viewing angle here?,Orientation: coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(41).jpg,image(41).jpg,What is the view type of this image?,Sagittal slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(42).jpg,image(42).jpg,What kind of image view is this?,Sagittal type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(43).jpg,image(43).jpg,What is the imaging perspective?,This is a sagittal view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(44).jpg,image(44).jpg,What kind of image view is this?,Coronal type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(45).jpg,image(45).jpg,Can you name the scan view type?,This scan uses coronal plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(46).jpg,image(46).jpg,In which direction is this MRI taken?,Coronal plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(47).jpg,image(47).jpg,Identify the image orientation.,Scan is from coronal direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(48).jpg,image(48).jpg,What image type is displayed here?,Coronal slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(49).jpg,image(49).jpg,Which anatomical plane is used?,Coronal slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(51).jpg,image(51).jpg,What kind of image view is this?,Orientation: coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(52).jpg,image(52).jpg,What's the viewing angle here?,View type: coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(53).jpg,image(53).jpg,Can you name the scan view type?,This scan uses coronal plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(54).jpg,image(54).jpg,Can you name the scan view type?,This scan uses coronal plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(55).jpg,image(55).jpg,What is the view type of this image?,The image is coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(56).jpg,image(56).jpg,Which anatomical plane is used?,The image is coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(57).jpg,image(57).jpg,What is the imaging perspective?,Scan is from coronal direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(60).jpg,image(60).jpg,In which direction is this MRI taken?,Sagittal plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(61).jpg,image(61).jpg,In which direction is this MRI taken?,Sagittal perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(63).jpg,image(63).jpg,What is the imaging perspective?,The image is sagittal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(64).jpg,image(64).jpg,Can you name the scan view type?,View type: sagittal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(65).jpg,image(65).jpg,Which anatomical plane is used?,This scan uses coronal plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(66).jpg,image(66).jpg,Which plane is shown in the image?,Coronal perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(67).jpg,image(67).jpg,Which anatomical plane is used?,This scan uses sagittal plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(68).jpg,image(68).jpg,Can you name the scan view type?,Sagittal type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(69).jpg,image(69).jpg,Which plane is shown in the image?,View type: sagittal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(70).jpg,image(70).jpg,In which direction is this MRI taken?,Sagittal slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(73).jpg,image(73).jpg,In which direction is this MRI taken?,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(76).jpg,image(76).jpg,What's the viewing angle here?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(77).jpg,image(77).jpg,What's the viewing angle here?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(78).jpg,image(78).jpg,What is the imaging perspective?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(79).jpg,image(79).jpg,What image type is displayed here?,Orientation: coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(81).jpg,image(81).jpg,What is the imaging perspective?,Coronal type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(82).jpg,image(82).jpg,Identify the image orientation.,This is a coronal view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(85).jpg,image(85).jpg,In which direction is this MRI taken?,This is a coronal view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(86).jpg,image(86).jpg,What is the view type of this image?,This is a coronal view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(87).jpg,image(87).jpg,What is the imaging perspective?,Orientation: sagittal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(88).jpg,image(88).jpg,What's the viewing angle here?,Orientation: sagittal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(89).jpg,image(89).jpg,What is the imaging perspective?,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(90).jpg,image(90).jpg,Identify the image orientation.,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(91).jpg,image(91).jpg,Can you name the scan view type?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(92).jpg,image(92).jpg,What is the imaging perspective?,Coronal plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/pituitary_tumor/image(93).jpg,image(93).jpg,Which anatomical plane is used?,The image is coronal.,image_type
