dataset_name,path,image,question,answer,type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0178.jpg,Te-me_0178.jpg,What image type is displayed here?,This is an axial view.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0179.jpg,Te-me_0179.jpg,Which anatomical plane is used?,The image is coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0180.jpg,Te-me_0180.jpg,What image type is displayed here?,Coronal perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0181.jpg,Te-me_0181.jpg,What's the viewing angle here?,Coronal plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0182.jpg,Te-me_0182.jpg,Can you name the scan view type?,This scan uses axial plane.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0183.jpg,Te-me_0183.jpg,In which direction is this MRI taken?,Coronal type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0184.jpg,Te-me_0184.jpg,Can you name the scan view type?,Coronal slice is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0185.jpg,Te-me_0185.jpg,What is the imaging perspective?,Coronal type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0186.jpg,Te-me_0186.jpg,What's the viewing angle here?,Scan is from coronal direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0187.jpg,Te-me_0187.jpg,In which direction is this MRI taken?,Coronal perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0188.jpg,Te-me_0188.jpg,What is the imaging perspective?,The image is coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0189.jpg,Te-me_0189.jpg,In which direction is this MRI taken?,Coronal perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0190.jpg,Te-me_0190.jpg,What is the imaging perspective?,Orientation: coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0191.jpg,Te-me_0191.jpg,What's the viewing angle here?,Orientation: coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0192.jpg,Te-me_0192.jpg,What kind of image view is this?,Coronal perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0193.jpg,Te-me_0193.jpg,Identify the image orientation.,View type: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0194.jpg,Te-me_0194.jpg,What is the imaging perspective?,Coronal type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0195.jpg,Te-me_0195.jpg,Can you name the scan view type?,Coronal plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0196.jpg,Te-me_0196.jpg,What image type is displayed here?,View type: coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0197.jpg,Te-me_0197.jpg,In which direction is this MRI taken?,The image is coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0198.jpg,Te-me_0198.jpg,Which plane is shown in the image?,The image is coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0199.jpg,Te-me_0199.jpg,Identify the image orientation.,The image is coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0200.jpg,Te-me_0200.jpg,Can you name the scan view type?,View type: coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0201.jpg,Te-me_0201.jpg,Which anatomical plane is used?,View type: coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0202.jpg,Te-me_0202.jpg,What is the imaging perspective?,Coronal type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0203.jpg,Te-me_0203.jpg,In which direction is this MRI taken?,Coronal plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0204.jpg,Te-me_0204.jpg,Can you name the scan view type?,This is an axial view.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0205.jpg,Te-me_0205.jpg,Can you name the scan view type?,Coronal perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0206.jpg,Te-me_0206.jpg,What image type is displayed here?,This is a coronal view.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0207.jpg,Te-me_0207.jpg,What is the view type of this image?,Axial perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0208.jpg,Te-me_0208.jpg,Which plane is shown in the image?,The image is coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0209.jpg,Te-me_0209.jpg,Which anatomical plane is used?,This is a coronal view.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0210.jpg,Te-me_0210.jpg,What image type is displayed here?,Scan is from coronal direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0211.jpg,Te-me_0211.jpg,Which plane is shown in the image?,This scan uses coronal plane.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0212.jpg,Te-me_0212.jpg,What kind of image view is this?,This scan uses coronal plane.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0213.jpg,Te-me_0213.jpg,What image type is displayed here?,Coronal plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0214.jpg,Te-me_0214.jpg,What kind of image view is this?,This is a coronal view.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0215.jpg,Te-me_0215.jpg,Which plane is shown in the image?,Scan is from coronal direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0216.jpg,Te-me_0216.jpg,What kind of image view is this?,Sagittal perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0217.jpg,Te-me_0217.jpg,What kind of image view is this?,Sagittal slice is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0218.jpg,Te-me_0218.jpg,What kind of image view is this?,View type: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0219.jpg,Te-me_0219.jpg,Can you name the scan view type?,The image is sagittal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0220.jpg,Te-me_0220.jpg,What is the imaging perspective?,Sagittal slice is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0221.jpg,Te-me_0221.jpg,In which direction is this MRI taken?,Sagittal perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0222.jpg,Te-me_0222.jpg,What's the viewing angle here?,Orientation: sagittal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0223.jpg,Te-me_0223.jpg,Identify the image orientation.,View type: sagittal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0224.jpg,Te-me_0224.jpg,Can you name the scan view type?,This scan uses sagittal plane.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0225.jpg,Te-me_0225.jpg,What is the view type of this image?,Sagittal slice is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0226.jpg,Te-me_0226.jpg,What is the imaging perspective?,Sagittal plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0227.jpg,Te-me_0227.jpg,In which direction is this MRI taken?,Sagittal type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0228.jpg,Te-me_0228.jpg,Which plane is shown in the image?,Sagittal type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0229.jpg,Te-me_0229.jpg,Identify the image orientation.,Scan is from axial direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0230.jpg,Te-me_0230.jpg,What is the view type of this image?,Sagittal slice is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0231.jpg,Te-me_0231.jpg,Can you name the scan view type?,The image is sagittal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0232.jpg,Te-me_0232.jpg,What is the view type of this image?,The image is axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0233.jpg,Te-me_0233.jpg,What kind of image view is this?,Orientation: sagittal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0234.jpg,Te-me_0234.jpg,In which direction is this MRI taken?,Sagittal slice is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0235.jpg,Te-me_0235.jpg,What kind of image view is this?,This scan uses sagittal plane.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0236.jpg,Te-me_0236.jpg,What's the viewing angle here?,View type: sagittal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0237.jpg,Te-me_0237.jpg,In which direction is this MRI taken?,Sagittal type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0238.jpg,Te-me_0238.jpg,What image type is displayed here?,Sagittal perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0239.jpg,Te-me_0239.jpg,What's the viewing angle here?,Sagittal plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0240.jpg,Te-me_0240.jpg,Which plane is shown in the image?,Sagittal perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0241.jpg,Te-me_0241.jpg,In which direction is this MRI taken?,Sagittal type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0242.jpg,Te-me_0242.jpg,What kind of image view is this?,Orientation: sagittal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0243.jpg,Te-me_0243.jpg,Can you name the scan view type?,Axial type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0244.jpg,Te-me_0244.jpg,Which anatomical plane is used?,Sagittal type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0245.jpg,Te-me_0245.jpg,What is the view type of this image?,Sagittal perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0246.jpg,Te-me_0246.jpg,What's the viewing angle here?,Scan is from sagittal direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0247.jpg,Te-me_0247.jpg,Can you name the scan view type?,Orientation: sagittal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0248.jpg,Te-me_0248.jpg,Can you name the scan view type?,Sagittal plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0249.jpg,Te-me_0249.jpg,What kind of image view is this?,Sagittal plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0250.jpg,Te-me_0250.jpg,What kind of image view is this?,Scan is from sagittal direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0251.jpg,Te-me_0251.jpg,Identify the image orientation.,Scan is from sagittal direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0252.jpg,Te-me_0252.jpg,What's the viewing angle here?,Orientation: sagittal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0253.jpg,Te-me_0253.jpg,What's the viewing angle here?,Sagittal slice is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0254.jpg,Te-me_0254.jpg,Which anatomical plane is used?,View type: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0255.jpg,Te-me_0255.jpg,Can you name the scan view type?,Sagittal slice is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0256.jpg,Te-me_0256.jpg,In which direction is this MRI taken?,This scan uses sagittal plane.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0257.jpg,Te-me_0257.jpg,What kind of image view is this?,Sagittal type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0258.jpg,Te-me_0258.jpg,In which direction is this MRI taken?,Sagittal slice is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0259.jpg,Te-me_0259.jpg,Which anatomical plane is used?,Sagittal plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0260.jpg,Te-me_0260.jpg,Which anatomical plane is used?,Orientation: sagittal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0261.jpg,Te-me_0261.jpg,What's the viewing angle here?,Orientation: sagittal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0262.jpg,Te-me_0262.jpg,Which plane is shown in the image?,This is a sagittal view.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0263.jpg,Te-me_0263.jpg,What image type is displayed here?,The image is sagittal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0264.jpg,Te-me_0264.jpg,What's the viewing angle here?,The image is sagittal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0265.jpg,Te-me_0265.jpg,What's the viewing angle here?,Scan is from axial direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0266.jpg,Te-me_0266.jpg,Can you name the scan view type?,Sagittal plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0267.jpg,Te-me_0267.jpg,What kind of image view is this?,Sagittal perspective image.,image_type
